movement_id,artwork_id,artist_id,artwork_title,lender_museum_id,borrower_museum_id,movement_type,start_date,end_date,date_basis,related_exhibition_name,related_exhibition_url,source_type,source_title,source_url,source_date,confidence,notes,last_verified_at
movement_0001803,artwork_0006508,pablo-picasso,Sculpteur,the-centre-pompidou-paris-france,la-piscine-museum-of-art-and-industry-roubaix-france,loan,2018-10-20,2019-01-20,explicit_dates,Picasso : L'Homme au mouton,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031398,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001804,artwork_0006509,pablo-picasso,Portrait de Mallarmé,the-centre-pompidou-paris-france,taipei-fine-arts-museum-taipei-taiwan,loan,1996-11-09,1997-01-12,explicit_dates,Face à Face : dessins de la collection du Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000019524,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001805,artwork_0006509,pablo-picasso,Portrait de Mallarmé,the-centre-pompidou-paris-france,centre-pompidou-metz-metz-france,loan,2015-04-03,2015-09-14,explicit_dates,Leiris & Co,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000019524,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001806,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,bozar-brussels-belgium,loan,1944-10-06,1944-11-05,explicit_dates,"Exposition Pablo Picasso, Salon d'Automne",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001807,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,stedelijk-museum-amsterdam-netherlands,loan,1952-04-18,1952-05-26,explicit_dates,100 chefs d'oeuvre du Musée National d'Art Moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001808,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,bozar-brussels-belgium,loan,1952-05-31,1952-07-14,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001809,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,tate-britain-london-uk,loan,1960-07-06,1960-09-18,explicit_dates,Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001810,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,louvre-museum-paris-france,loan,1971-10-21,1971-10-31,explicit_dates,Pablo Picasso dans les collections publiques françaises,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001811,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,auckland-art-gallery-auckland-new-zealand,loan,1989-09-22,1989-11-12,explicit_dates,Pablo Picasso : the artist before nature,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001812,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,kunsthalle-munich-munich-germany,loan,1993-03-13,1993-06-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001813,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,hamburger-kunsthalle-hamburg-germany,loan,1993-06-18,1993-08-29,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001814,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,museum-of-contemporary-art-thailand-thailand,loan,1997-09-20,1997-12-14,explicit_dates,La Collection du Centre Georges Pompidou : les chefs-d'oeuvre du Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001815,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,kimbell-art-museum-fort-worth-us,loan,1999-01-31,1999-05-02,explicit_dates,Matisse and Picasso : A Gentle Rivalry,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001816,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,musee-picasso-antibes-france,loan,2003-03-05,2003-09-10,explicit_dates,Prêt exceptionnel pour accrochage,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001817,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,oklahoma-city-museum-of-art-oklahoma-city-us,loan,2016-06-14,2016-09-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001818,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2017-10-24,2018-01-27,explicit_dates,Picasso 1947. Un don majeur au Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001819,artwork_0006510,pablo-picasso,Le Rocking-chair,the-centre-pompidou-paris-france,louvre-lens-lens-france,loan,2021-10-13,2022-01-31,explicit_dates,Les Louvre de Pablo Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007488,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001820,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,bozar-brussels-belgium,loan,1944-10-06,1944-11-05,explicit_dates,"Exposition Pablo Picasso, Salon d'Automne",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001821,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,museum-ludwig-cologne-germany,loan,1988-04-27,1988-06-19,explicit_dates,Picasso im Zweiten Weltkrig 1939 bis 1945,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001822,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,moderna-museet-stockholm-sweden,loan,1988-10-15,1989-01-08,explicit_dates,Pablo Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001823,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,kunsthaus-zurich-zurich-switzerland,loan,1998-09-25,1999-01-06,explicit_dates,Max Beckmann und Paris : Matisse Picasso Braque Léger Rouault,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001824,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,south-african-national-gallery-city-of-cape-town-south-africa,loan,2006-04-12,2006-05-21,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001825,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,musee-rath-geneva-switzerland,loan,2009-04-09,2009-07-05,explicit_dates,"Giacometti, Balthus, Skira: Les années Labyrinthe (1944-1946)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001826,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,daejeon-museum-of-art-daejeon-south-korea,loan,2011-05-24,2011-08-28,explicit_dates,20th Century Art/ Picasso to Andy warhol,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001827,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,busan-museum-nam-district-south-korea,loan,2011-09-06,2011-12-11,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001828,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2017-10-24,2018-01-27,explicit_dates,Picasso 1947. Un don majeur au Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001829,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2018-05-25,2018-09-30,explicit_dates,La cuisine de Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001830,artwork_0006511,pablo-picasso,Nature morte aux cerises,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2019-11-08,2020-03-22,explicit_dates,"Pablo Picasso, Paul Eluard. Une amitié sublime",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011248,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001831,artwork_0006512,pablo-picasso,Vase de fleurs et compotier,the-centre-pompidou-paris-france,palais-galliera-paris-france,loan,1969-03-14,1969-03-20,explicit_dates,Présentation du Legs Marguerite Savary,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031166,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001832,artwork_0006512,pablo-picasso,Vase de fleurs et compotier,the-centre-pompidou-paris-france,louvre-museum-paris-france,loan,1971-10-21,1971-10-31,explicit_dates,Pablo Picasso dans les collections publiques françaises,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031166,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001833,artwork_0006512,pablo-picasso,Vase de fleurs et compotier,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,1998-06-18,1999-09-19,explicit_dates,La Collection du Centre Georges Pompidou : un parcours au Musée d'art moderne de la Ville de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031166,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001834,artwork_0006512,pablo-picasso,Vase de fleurs et compotier,the-centre-pompidou-paris-france,museum-of-modern-art-of-ceret-ceret-france,loan,2004-06-12,2004-09-19,explicit_dates,Picasso : peintre d'objets / objets de peintre,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031166,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
